Block;Date_C_O;Date_C_A;Date;Generation;Rack;Row;Column;Treatment;Line;Fruit_s;Nb_eggs;Obs_O;Nb_adults;Obs_A;Comment;Recount_Nb_eggs;Obs_recount_eggs;Acariens;Nb_adults_dead;Recount_Nb_adults;Obs_recount_adults
;;29//12//2017;29/12/2017;12;D;5;4;Strawberry;FRC;Strawberry;;;30;AA;;;;;;;
;;29//12//2017;29/12/2017;12;D;6;4;Strawberry;FRC;Strawberry;;;17;AA;;;;;;;
;;29//12//2017;29/12/2017;12;D;7;4;Strawberry;FRC;Strawberry;;;27;AA;;;;;;;
;;29//12//2017;29/12/2017;12;D;8;4;Strawberry;FRC;Strawberry;;;37;AA;;;;;;;
;;29//12//2017;29/12/2017;12;D;9;4;Strawberry;FRC;Strawberry;;;24;AA;;;;;;;
;;29//12//2017;29/12/2017;12;D;10;4;Strawberry;FRC;Strawberry;;;22;AA;;;;;;;
;;29//12//2017;29/12/2017;12;D;1;5;Strawberry;FRC;Strawberry;;;45;AA;;;;;;;
;;29//12//2017;29/12/2017;12;D;2;5;Strawberry;FRC;Strawberry;;;NA;AA;;;;;;;
;;29//12//2017;29/12/2017;12;D;3;5;Strawberry;FRC;Strawberry;;;NA;AA;;;;;;;
;;29//12//2017;29/12/2017;12;D;4;5;Strawberry;FRC;Strawberry;;;NA;AA;;;;;;;
;;29//12//2017;29/12/2017;12;D;5;5;Strawberry;FRC;Strawberry;;;NA;AA;;;;;;;
;;29//12//2017;29/12/2017;12;D;6;5;Strawberry;FRC;Strawberry;;;NA;AA;;;;;;;
;;29//12//2017;29/12/2017;12;D;7;5;Strawberry;FRC;Strawberry;;;NA;AA;;;;;;;
;;29//12//2017;29/12/2017;12;D;8;5;Strawberry;FRC;Strawberry;;;NA;AA;;;;;;;
;;29//12//2017;29/12/2017;12;D;9;5;Strawberry;FRC;Strawberry;;;NA;AA;;;;;;;
;;29//12//2017;29/12/2017;12;D;10;5;Strawberry;FRC;Strawberry;;;NA;AA;;;;;;;
;;29//12//2017;29/12/2017;12;D;1;6;Strawberry;FRC;Strawberry;;;NA;AA;;;;;;;
;;29//12//2017;29/12/2017;12;D;2;6;Strawberry;FRC;Strawberry;;;NA;AA;;;;;;;
;;29//12//2017;29/12/2017;12;D;3;6;Strawberry;FRC;Strawberry;;;NA;AA;;;;;;;
;;29//12//2017;29/12/2017;12;D;4;6;Strawberry;FRC;Strawberry;;;NA;AA;;;;;;;
;;29//12//2017;29/12/2017;12;D;5;6;Strawberry;FRC;Strawberry;;;NA;AA;;;;;;;
;;29//12//2017;29/12/2017;12;NA;NA;NA;Strawberry;FRC;Strawberry;;;NA;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;1;1;Cherry;CEA;Cherry;;;18;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;2;1;Cherry;CEA;Cherry;;;24;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;3;1;Cherry;CEA;Cherry;;;22;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;4;1;Cherry;CEA;Cherry;;;19;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;5;1;Cherry;CEA;Cherry;;;45;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;6;1;Cherry;CEA;Cherry;;;21;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;7;1;Cherry;CEA;Cherry;;;8;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;8;1;Cherry;CEA;Cherry;;;5;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;9;1;Cherry;CEA;Cherry;;;31;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;10;1;Cherry;CEA;Cherry;;;14;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;1;2;Cherry;CEA;Cherry;;;58;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;2;2;Cherry;CEA;Cherry;;;60;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;3;2;Cherry;CEA;Cherry;;;44;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;4;2;Cherry;CEA;Cherry;;;0;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;5;2;Cherry;CEA;Cherry;;;12;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;6;2;Cherry;CEA;Cherry;;;33;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;7;2;Cherry;CEA;Cherry;;;21;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;8;2;Cherry;CEA;Cherry;;;34;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;9;2;Cherry;CEA;Cherry;;;16;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;10;2;Cherry;CEA;Cherry;;;19;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;1;3;Cherry;CEA;Cherry;;;6;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;2;3;Cherry;CEA;Cherry;;;38;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;3;3;Cherry;CEA;Cherry;;;57;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;4;3;Cherry;CEA;Cherry;;;50;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;5;3;Cherry;CEA;Cherry;;;55;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;1;4;Strawberry;FRB;Strawberry;;;50;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;2;4;Strawberry;FRB;Strawberry;;;45;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;3;4;Strawberry;FRB;Strawberry;;;18;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;4;4;Strawberry;FRB;Strawberry;;;3;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;5;4;Strawberry;FRB;Strawberry;;;10;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;6;4;Strawberry;FRB;Strawberry;;;9;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;7;4;Strawberry;FRB;Strawberry;;;49;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;8;4;Strawberry;FRB;Strawberry;;;13;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;9;4;Strawberry;FRB;Strawberry;;;46;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;10;4;Strawberry;FRB;Strawberry;;;28;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;1;5;Strawberry;FRB;Strawberry;;;27;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;2;5;Strawberry;FRB;Strawberry;;;32;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;3;5;Strawberry;FRB;Strawberry;;;8;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;4;5;Strawberry;FRB;Strawberry;;;31;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;5;5;Strawberry;FRB;Strawberry;;;39;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;6;5;Strawberry;FRB;Strawberry;;;2;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;7;5;Strawberry;FRB;Strawberry;;;46;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;8;5;Strawberry;FRB;Strawberry;;;3;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;9;5;Strawberry;FRB;Strawberry;;;13;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;10;5;Strawberry;FRB;Strawberry;;;35;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;1;6;Strawberry;FRB;Strawberry;;;36;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;2;6;Strawberry;FRB;Strawberry;;;34;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;3;6;Strawberry;FRB;Strawberry;;;34;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;4;6;Strawberry;FRB;Strawberry;;;34;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;5;6;Strawberry;FRB;Strawberry;;;34;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;1;7;Cranberry;CRC;Cranberry;;;43;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;2;7;Cranberry;CRC;Cranberry;;;61;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;3;7;Cranberry;CRC;Cranberry;;;53;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;4;7;Cranberry;CRC;Cranberry;;;41;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;5;7;Cranberry;CRC;Cranberry;;;49;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;6;7;Cranberry;CRC;Cranberry;;;45;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;7;7;Cranberry;CRC;Cranberry;;;56;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;8;7;Cranberry;CRC;Cranberry;;;54;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;9;7;Cranberry;CRC;Cranberry;;;22;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;10;7;Cranberry;CRC;Cranberry;;;56;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;1;8;Cranberry;CRC;Cranberry;;;39;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;2;8;Cranberry;CRC;Cranberry;;;48;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;3;8;Cranberry;CRC;Cranberry;;;81;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;4;8;Cranberry;CRC;Cranberry;;;51;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;5;8;Cranberry;CRC;Cranberry;;;52;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;6;8;Cranberry;CRC;Cranberry;;;43;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;7;8;Cranberry;CRC;Cranberry;;;39;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;8;8;Cranberry;CRC;Cranberry;;;44;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;9;8;Cranberry;CRC;Cranberry;;;40;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;10;8;Cranberry;CRC;Cranberry;;;45;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;1;9;Cranberry;CRC;Cranberry;;;30;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;2;9;Cranberry;CRC;Cranberry;;;50;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;3;9;Cranberry;CRC;Cranberry;;;44;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;4;9;Cranberry;CRC;Cranberry;;;6;AA;;;;;;;
;;19//01/2017;19/01/2017;13;A;5;9;Cranberry;CRC;Cranberry;;;46;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;1;1;Cranberry;CRA;Cranberry;;;61;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;2;1;Cranberry;CRA;Cranberry;;;41;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;3;1;Cranberry;CRA;Cranberry;;;54;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;4;1;Cranberry;CRA;Cranberry;;;47;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;5;1;Cranberry;CRA;Cranberry;;;49;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;6;1;Cranberry;CRA;Cranberry;;;51;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;7;1;Cranberry;CRA;Cranberry;;;19;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;8;1;Cranberry;CRA;Cranberry;;;34;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;9;1;Cranberry;CRA;Cranberry;;;31;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;10;1;Cranberry;CRA;Cranberry;;;52;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;1;2;Cranberry;CRA;Cranberry;;;51;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;2;2;Cranberry;CRA;Cranberry;;;48;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;3;2;Cranberry;CRA;Cranberry;;;39;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;4;2;Cranberry;CRA;Cranberry;;;46;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;5;2;Cranberry;CRA;Cranberry;;;51;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;6;2;Cranberry;CRA;Cranberry;;;69;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;7;2;Cranberry;CRA;Cranberry;;;50;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;8;2;Cranberry;CRA;Cranberry;;;51;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;9;2;Cranberry;CRA;Cranberry;;;60;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;10;2;Cranberry;CRA;Cranberry;;;58;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;1;3;Cranberry;CRA;Cranberry;;;37;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;2;3;Cranberry;CRA;Cranberry;;;44;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;3;3;Cranberry;CRA;Cranberry;;;57;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;4;3;Cranberry;CRA;Cranberry;;;44;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;5;3;Cranberry;CRA;Cranberry;;;70;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;1;4;Cherry;CEB;Cherry;;;56;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;2;4;Cherry;CEB;Cherry;;;70;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;3;4;Cherry;CEB;Cherry;;;3;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;4;4;Cherry;CEB;Cherry;;;68;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;5;4;Cherry;CEB;Cherry;;;27;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;6;4;Cherry;CEB;Cherry;;;54;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;7;4;Cherry;CEB;Cherry;;;7;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;8;4;Cherry;CEB;Cherry;;;18;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;9;4;Cherry;CEB;Cherry;;;61;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;10;4;Cherry;CEB;Cherry;;;22;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;1;5;Cherry;CEB;Cherry;;;32;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;2;5;Cherry;CEB;Cherry;;;3;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;3;5;Cherry;CEB;Cherry;;;32;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;4;5;Cherry;CEB;Cherry;;;70;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;5;5;Cherry;CEB;Cherry;;;66;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;6;5;Cherry;CEB;Cherry;;;60;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;7;5;Cherry;CEB;Cherry;;;53;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;8;5;Cherry;CEB;Cherry;;;29;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;9;5;Cherry;CEB;Cherry;;;25;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;10;5;Cherry;CEB;Cherry;;;33;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;1;6;Cherry;CEB;Cherry;;;65;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;2;6;Cherry;CEB;Cherry;;;6;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;3;6;Cherry;CEB;Cherry;;;64;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;4;6;Cherry;CEB;Cherry;;;NA;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;5;6;Cherry;CEB;Cherry;;;NA;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;1;7;Cranberry;CRE;Cranberry;;;55;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;2;7;Cranberry;CRE;Cranberry;;;53;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;3;7;Cranberry;CRE;Cranberry;;;47;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;4;7;Cranberry;CRE;Cranberry;;;48;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;5;7;Cranberry;CRE;Cranberry;;;44;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;6;7;Cranberry;CRE;Cranberry;;;48;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;7;7;Cranberry;CRE;Cranberry;;;56;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;8;7;Cranberry;CRE;Cranberry;;;25;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;9;7;Cranberry;CRE;Cranberry;;;57;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;10;7;Cranberry;CRE;Cranberry;;;51;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;1;8;Cranberry;CRE;Cranberry;;;35;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;2;8;Cranberry;CRE;Cranberry;;;61;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;3;8;Cranberry;CRE;Cranberry;;;45;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;4;8;Cranberry;CRE;Cranberry;;;47;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;5;8;Cranberry;CRE;Cranberry;;;56;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;6;8;Cranberry;CRE;Cranberry;;;50;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;7;8;Cranberry;CRE;Cranberry;;;37;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;8;8;Cranberry;CRE;Cranberry;;;27;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;9;8;Cranberry;CRE;Cranberry;;;48;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;10;8;Cranberry;CRE;Cranberry;;;25;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;1;9;Cranberry;CRE;Cranberry;;;53;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;2;9;Cranberry;CRE;Cranberry;;;42;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;3;9;Cranberry;CRE;Cranberry;;;30;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;4;9;Cranberry;CRE;Cranberry;;;56;AA;;;;;;;
;;19//01/2017;19/01/2017;13;B;5;9;Cranberry;CRE;Cranberry;;;51;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;1;1;Strawberry;FRA;Strawberry;;;45;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;2;1;Strawberry;FRA;Strawberry;;;39;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;3;1;Strawberry;FRA;Strawberry;;;27;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;4;1;Strawberry;FRA;Strawberry;;;22;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;5;1;Strawberry;FRA;Strawberry;;;42;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;6;1;Strawberry;FRA;Strawberry;;;18;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;7;1;Strawberry;FRA;Strawberry;;;38;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;8;1;Strawberry;FRA;Strawberry;;;38;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;9;1;Strawberry;FRA;Strawberry;;;44;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;10;1;Strawberry;FRA;Strawberry;;;24;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;1;2;Strawberry;FRA;Strawberry;;;39;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;2;2;Strawberry;FRA;Strawberry;;;42;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;3;2;Strawberry;FRA;Strawberry;;;49;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;4;2;Strawberry;FRA;Strawberry;;;66;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;5;2;Strawberry;FRA;Strawberry;;;18;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;6;2;Strawberry;FRA;Strawberry;;;0;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;7;2;Strawberry;FRA;Strawberry;;;12;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;8;2;Strawberry;FRA;Strawberry;;;26;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;9;2;Strawberry;FRA;Strawberry;;;38;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;10;2;Strawberry;FRA;Strawberry;;;26;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;1;3;Strawberry;FRA;Strawberry;;;31;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;2;3;Strawberry;FRA;Strawberry;;;30;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;3;3;Strawberry;FRA;Strawberry;;;6;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;4;3;Strawberry;FRA;Strawberry;;;1;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;5;3;Strawberry;FRA;Strawberry;;;40;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;1;4;Cranberry;CRB;Cranberry;;;62;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;2;4;Cranberry;CRB;Cranberry;;;50;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;3;4;Cranberry;CRB;Cranberry;;;36;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;4;4;Cranberry;CRB;Cranberry;;;49;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;5;4;Cranberry;CRB;Cranberry;;;45;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;6;4;Cranberry;CRB;Cranberry;;;57;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;7;4;Cranberry;CRB;Cranberry;;;45;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;8;4;Cranberry;CRB;Cranberry;;;66;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;9;4;Cranberry;CRB;Cranberry;;;41;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;10;4;Cranberry;CRB;Cranberry;;;40;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;1;5;Cranberry;CRB;Cranberry;;;43;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;2;5;Cranberry;CRB;Cranberry;;;36;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;3;5;Cranberry;CRB;Cranberry;;;31;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;4;5;Cranberry;CRB;Cranberry;;;47;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;5;5;Cranberry;CRB;Cranberry;;;37;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;6;5;Cranberry;CRB;Cranberry;;;48;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;7;5;Cranberry;CRB;Cranberry;;;53;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;8;5;Cranberry;CRB;Cranberry;;;54;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;9;5;Cranberry;CRB;Cranberry;;;45;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;10;5;Cranberry;CRB;Cranberry;;;31;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;1;6;Cranberry;CRB;Cranberry;;;54;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;2;6;Cranberry;CRB;Cranberry;;;37;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;3;6;Cranberry;CRB;Cranberry;;;66;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;4;6;Cranberry;CRB;Cranberry;;;19;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;5;6;Cranberry;CRB;Cranberry;;;25;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;1;7;Cherry;CEC;Cherry;;;25;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;2;7;Cherry;CEC;Cherry;;;60;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;3;7;Cherry;CEC;Cherry;;;40;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;4;7;Cherry;CEC;Cherry;;;20;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;5;7;Cherry;CEC;Cherry;;;5;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;6;7;Cherry;CEC;Cherry;;;42;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;7;7;Cherry;CEC;Cherry;;;12;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;8;7;Cherry;CEC;Cherry;;;11;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;9;7;Cherry;CEC;Cherry;;;1;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;10;7;Cherry;CEC;Cherry;;;8;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;1;8;Cherry;CEC;Cherry;;;0;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;2;8;Cherry;CEC;Cherry;;;7;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;3;8;Cherry;CEC;Cherry;;;4;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;4;8;Cherry;CEC;Cherry;;;7;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;5;8;Cherry;CEC;Cherry;;;20;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;6;8;Cherry;CEC;Cherry;;;13;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;7;8;Cherry;CEC;Cherry;;;49;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;8;8;Cherry;CEC;Cherry;;;18;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;9;8;Cherry;CEC;Cherry;;;36;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;10;8;Cherry;CEC;Cherry;;;21;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;1;9;Cherry;CEC;Cherry;;;14;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;2;9;Cherry;CEC;Cherry;;;7;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;3;9;Cherry;CEC;Cherry;;;12;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;4;9;Cherry;CEC;Cherry;;;4;AA;;;;;;;
;;19//01/2017;19/01/2017;13;C;5;9;Cherry;CEC;Cherry;;;9;AA;;;;;;;
;;19//01/2017;19/01/2017;13;D;1;1;Cranberry;CRD;Cranberry;;;27;AA;;;;;;;
;;19//01/2017;19/01/2017;13;D;2;1;Cranberry;CRD;Cranberry;;;30;AA;;;;;;;
;;19//01/2017;19/01/2017;13;D;3;1;Cranberry;CRD;Cranberry;;;66;AA;;;;;;;
;;19//01/2017;19/01/2017;13;D;4;1;Cranberry;CRD;Cranberry;;;62;AA;;;;;;;
;;19//01/2017;19/01/2017;13;D;5;1;Cranberry;CRD;Cranberry;;;40;AA;;;;;;;
;;19//01/2017;19/01/2017;13;D;6;1;Cranberry;CRD;Cranberry;;;23;AA;;;;;;;
;;19//01/2017;19/01/2017;13;D;7;1;Cranberry;CRD;Cranberry;;;14;AA;;;;;;;
;;19//01/2017;19/01/2017;13;D;8;1;Cranberry;CRD;Cranberry;;;44;AA;;;;;;;
;;19//01/2017;19/01/2017;13;D;9;1;Cranberry;CRD;Cranberry;;;53;AA;;;;;;;
;;19//01/2017;19/01/2017;13;D;10;1;Cranberry;CRD;Cranberry;;;30;AA;;;;;;;
;;19//01/2017;19/01/2017;13;D;1;2;Cranberry;CRD;Cranberry;;;40;AA;;;;;;;
;;19//01/2017;19/01/2017;13;D;2;2;Cranberry;CRD;Cranberry;;;60;AA;;;;;;;
